,Date,Season,Team,상대팀,R,H,E,B,AB,HIT,RBI,AVG
3805,2021-06-26,2021,두산,롯데,5.2,8.2,0.4,5.0,29,8.2,4.4,0.273
3806,2021-06-26,2021,SSG,NC,7.4,10.4,0.6,6.0,47,10.4,7.0,0.2684
3807,2021-06-26,2021,NC,SSG,7.4,10.4,0.8,5.4,49,10.4,7.0,0.2538
3808,2021-06-26,2021,KIA,키움,4.6,9.0,0.2,5.4,33,9.0,4.6,0.27140000000000003
3809,2021-06-26,2021,키움,KIA,6.6,8.6,0.4,6.4,35,8.6,6.2,0.2652
3810,2021-06-26,2021,KT,한화,4.2,9.0,1.2,4.0,36,9.0,4.0,0.26980000000000004
3811,2021-06-26,2021,한화,KT,1.8,4.8,0.6,2.0,31,4.8,1.8,0.253
3812,2021-06-26,2021,LG,삼성,2.2,7.2,1.4,2.4,36,7.2,2.0,0.2526
3813,2021-06-26,2021,삼성,LG,3.6,8.2,0.4,5.0,38,8.2,3.4,0.25339999999999996
3814,2021-06-26,2021,LG,삼성,4.0,7.8,1.0,3.2,35,7.8,3.6,0.248
3815,2021-06-26,2021,삼성,LG,4.2,8.2,1.0,4.6,33,8.2,4.0,0.2578
3816,2021-06-27,2021,롯데,두산,4.4,9.8,0.8,4.2,34,9.8,4.2,0.26559999999999995
3817,2021-06-27,2021,두산,롯데,4.4,7.0,0.2,4.8,37,7.0,3.4,0.2734
3818,2021-06-27,2021,LG,삼성,3.8,7.2,1.4,4.6,42,7.2,3.6,0.2434
3819,2021-06-27,2021,삼성,LG,6.2,8.4,1.0,5.4,38,8.4,5.8,0.2622
3820,2021-06-27,2021,SSG,NC,7.8,11.6,0.4,5.4,32,11.6,7.4,0.2684
3821,2021-06-27,2021,NC,SSG,8.8,13.0,1.0,5.4,32,13.0,8.4,0.261
3822,2021-06-27,2021,KIA,키움,4.0,8.4,0.2,5.0,32,8.4,4.0,0.2662
3823,2021-06-27,2021,키움,KIA,6.6,9.6,0.6,5.8,30,9.6,6.2,0.26739999999999997
3824,2021-06-27,2021,KT,한화,5.6,8.8,0.8,4.6,35,8.8,5.4,0.273
3825,2021-06-27,2021,한화,KT,2.0,4.2,0.6,2.2,35,4.2,2.0,0.2444
3826,2021-06-29,2021,삼성,SSG,6.8,11.2,1.0,4.8,35,11.2,6.4,0.26559999999999995
3827,2021-06-29,2021,SSG,삼성,5.6,9.8,1.4,4.8,36,9.8,5.4,0.2468
3828,2021-06-29,2021,NC,KIA,6.4,9.6,0.6,6.2,35,9.6,6.0,0.2644
3829,2021-06-29,2021,KIA,NC,8.0,11.6,0.4,6.2,35,11.6,7.6,0.26460000000000006
3830,2021-06-29,2021,롯데,키움,2.8,6.8,0.2,4.6,42,6.8,2.6,0.2596
3831,2021-06-29,2021,키움,롯데,4.6,8.0,0.2,3.6,33,8.0,3.6,0.274
3832,2021-06-30,2021,KT,LG,7.0,10.2,0.8,4.6,28,10.2,6.4,0.26680000000000004
3833,2021-06-30,2021,LG,KT,1.6,4.8,0.6,2.0,29,4.8,1.6,0.2408
3834,2021-06-30,2021,롯데,키움,4.8,8.4,0.2,4.6,34,8.4,4.6,0.26000000000000006
3835,2021-06-30,2021,키움,롯데,4.2,8.0,0.4,4.2,33,8.0,3.4,0.2716
3836,2021-06-30,2021,두산,한화,6.0,8.2,0.8,5.6,34,8.2,5.8,0.27260000000000006
3837,2021-06-30,2021,한화,두산,5.2,10.4,0.8,4.4,35,10.4,5.0,0.27
3838,2021-06-30,2021,삼성,SSG,6.6,11.8,1.4,4.2,34,11.8,6.2,0.2706
3839,2021-06-30,2021,SSG,삼성,7.6,11.6,1.2,5.2,31,11.6,7.2,0.251
3840,2021-06-30,2021,삼성,SSG,6.2,11.6,1.6,4.0,35,11.6,5.8,0.27540000000000003
3841,2021-06-30,2021,SSG,삼성,7.8,11.4,1.2,5.4,35,11.4,7.4,0.255
3842,2021-07-01,2021,KT,LG,6.4,10.2,0.6,3.4,34,10.2,5.8,0.2704
3843,2021-07-01,2021,LG,KT,1.8,5.2,0.6,1.8,34,5.2,1.8,0.24159999999999998
3844,2021-07-01,2021,삼성,SSG,4.8,9.8,1.2,3.2,39,9.8,4.4,0.27540000000000003
3845,2021-07-01,2021,SSG,삼성,7.4,11.6,1.2,5.0,40,11.6,7.2,0.25620000000000004
3846,2021-07-01,2021,NC,KIA,7.6,10.4,0.4,6.6,36,10.4,7.2,0.265
3847,2021-07-01,2021,KIA,NC,6.0,10.0,0.2,5.8,32,10.0,5.6,0.2582
3848,2021-07-01,2021,롯데,키움,5.6,8.4,0.4,4.0,29,8.4,5.4,0.26060000000000005
3849,2021-07-01,2021,키움,롯데,4.2,8.2,0.4,4.6,35,8.2,3.4,0.2692
3850,2021-07-01,2021,두산,한화,7.0,8.2,0.4,6.0,39,8.2,6.8,0.2726
3851,2021-07-01,2021,한화,두산,5.6,11.0,0.8,5.0,33,11.0,5.4,0.2658
3852,2021-07-02,2021,한화,LG,6.0,9.6,0.6,3.0,34,9.6,5.4,0.27380000000000004
3853,2021-07-02,2021,LG,한화,8.4,9.4,0.4,6.2,32,9.4,8.4,0.273
3854,2021-07-02,2021,롯데,SSG,4.4,9.0,1.2,3.2,42,9.0,4.4,0.2752
3855,2021-07-02,2021,SSG,롯데,6.6,9.6,0.4,6.0,37,9.6,6.0,0.2662
3856,2021-07-02,2021,키움,KT,1.4,5.4,0.4,1.8,33,5.4,1.4,0.2424
3857,2021-07-02,2021,KT,키움,4.8,7.4,0.4,3.0,26,7.4,4.6,0.2664
3858,2021-07-02,2021,두산,KIA,7.0,10.6,0.4,5.8,35,10.6,6.8,0.26559999999999995
3859,2021-07-02,2021,KIA,두산,5.8,11.2,0.8,4.6,34,11.2,5.6,0.262
3860,2021-07-02,2021,삼성,NC,6.4,10.6,0.4,5.8,37,10.6,6.0,0.25220000000000004
3861,2021-07-02,2021,NC,삼성,7.4,12.0,0.6,4.0,29,12.0,7.0,0.25739999999999996
3862,2021-07-04,2021,한화,LG,6.0,9.0,0.2,3.2,28,9.0,5.4,0.2662
3863,2021-07-04,2021,LG,한화,8.6,10.0,0.2,5.8,33,10.0,8.4,0.2694
3864,2021-07-04,2021,롯데,SSG,4.8,10.6,1.0,3.4,34,10.6,4.8,0.2762
3865,2021-07-04,2021,SSG,롯데,7.0,10.0,0.4,7.0,37,10.0,6.6,0.26280000000000003
3866,2021-07-04,2021,삼성,NC,5.4,10.0,0.4,6.2,25,10.0,5.2,0.25620000000000004
3867,2021-07-04,2021,NC,삼성,6.0,10.0,0.8,4.6,15,10.0,5.6,0.2612
3868,2021-07-04,2021,키움,KT,1.6,6.2,0.8,2.4,34,6.2,1.6,0.2472
3869,2021-07-04,2021,KT,키움,5.4,7.4,0.2,3.0,37,7.4,5.0,0.271
3870,2021-07-04,2021,두산,KIA,4.8,9.2,0.2,4.4,31,9.2,4.4,0.269
3871,2021-07-04,2021,KIA,두산,5.6,10.6,0.6,4.2,32,10.6,5.6,0.2558
3872,2021-07-05,2021,한화,LG,4.0,8.2,0.2,2.4,30,8.2,3.6,0.25860000000000005
3873,2021-07-05,2021,LG,한화,7.4,10.0,0.2,5.0,30,10.0,7.2,0.26580000000000004
3874,2021-07-05,2021,롯데,SSG,5.4,10.4,0.8,4.0,34,10.4,5.4,0.2768
3875,2021-07-05,2021,SSG,롯데,6.6,9.4,0.6,7.6,33,9.4,6.4,0.2594
3876,2021-07-05,2021,키움,KT,1.8,6.6,1.2,3.0,43,6.6,1.8,0.2522
3877,2021-07-05,2021,KT,키움,7.0,8.8,0.2,3.2,35,8.8,6.8,0.27599999999999997
3878,2021-07-06,2021,NC,두산,6.2,10.6,0.4,5.0,34,10.6,6.2,0.25
3879,2021-07-06,2021,두산,NC,4.4,9.2,0.2,5.2,38,9.2,4.4,0.26
3880,2021-07-06,2021,SSG,키움,5.4,7.4,0.4,3.2,31,7.4,5.2,0.274
3881,2021-07-06,2021,키움,SSG,5.6,10.6,0.4,5.2,29,10.6,5.6,0.27759999999999996
3882,2021-07-07,2021,NC,두산,6.2,10.8,0.4,4.4,35,10.8,6.2,0.2488
3883,2021-07-07,2021,두산,NC,4.4,10.2,0.4,4.6,31,10.2,4.4,0.264
3884,2021-07-07,2021,SSG,키움,4.4,7.0,0.4,3.2,32,7.0,4.2,0.2696
3885,2021-07-07,2021,키움,SSG,5.6,10.4,0.8,5.8,35,10.4,5.6,0.27480000000000004
3886,2021-07-07,2021,KIA,한화,6.6,9.2,0.0,6.2,38,9.2,6.4,0.262
3887,2021-07-07,2021,한화,KIA,4.2,8.2,0.0,4.6,35,8.2,3.8,0.27199999999999996
3888,2021-07-08,2021,KT,삼성,4.0,7.4,1.0,4.8,32,7.4,3.8,0.26420000000000005
3889,2021-07-08,2021,삼성,KT,4.6,8.0,1.0,3.2,31,8.0,4.6,0.25760000000000005
3890,2021-07-08,2021,SSG,키움,4.6,7.6,0.8,3.4,35,7.6,4.4,0.26539999999999997
3891,2021-07-08,2021,키움,SSG,5.6,10.0,0.6,5.4,33,10.0,5.2,0.2720000000000001
3892,2021-07-09,2021,한화,SSG,5.0,8.4,0.6,6.6,39,8.4,4.6,0.26820000000000005
3893,2021-07-09,2021,SSG,한화,5.8,8.8,0.2,6.0,29,8.8,5.6,0.25680000000000003
3894,2021-07-09,2021,롯데,삼성,4.0,7.8,0.8,4.8,45,7.8,3.8,0.267
3895,2021-07-09,2021,삼성,롯데,7.6,9.8,0.4,7.2,41,9.8,7.6,0.2592
3896,2021-07-09,2021,KT,KIA,3.4,8.2,0.0,4.6,34,8.2,3.0,0.26739999999999997
3897,2021-07-09,2021,KIA,KT,4.4,8.4,1.0,3.2,36,8.4,4.4,0.262
3898,2021-07-10,2021,한화,SSG,5.6,9.0,0.6,6.6,27,9.0,5.2,0.2598
3899,2021-07-10,2021,SSG,한화,4.4,7.0,0.4,6.4,28,7.0,4.2,0.253
3900,2021-07-10,2021,롯데,삼성,4.2,8.6,0.8,5.0,33,8.6,4.0,0.2716
3901,2021-07-10,2021,삼성,롯데,7.4,9.6,0.4,7.8,32,9.6,7.2,0.2622
3902,2021-07-11,2021,한화,SSG,5.4,8.0,0.6,7.0,30,8.0,5.0,0.2512
3903,2021-07-11,2021,SSG,한화,4.0,6.0,0.4,6.8,33,6.0,4.0,0.25339999999999996
3904,2021-07-11,2021,롯데,삼성,3.2,7.6,1.0,4.0,31,7.6,3.2,0.27580000000000005
3905,2021-07-11,2021,삼성,롯데,5.4,8.8,0.4,5.8,37,8.8,5.2,0.265
3906,2021-07-11,2021,KT,KIA,2.8,8.2,0.2,4.0,29,8.2,2.6,0.26660000000000006
3907,2021-07-11,2021,KIA,KT,6.2,10.0,0.8,3.4,29,10.0,6.2,0.26159999999999994
3908,2021-08-10,2021,SSG,LG,4.2,7.2,0.2,3.4,31,7.2,4.0,0.2508
3909,2021-08-10,2021,LG,SSG,5.0,7.4,0.2,6.2,30,7.4,4.6,0.246
3910,2021-08-10,2021,롯데,NC,4.6,10.2,0.4,6.0,40,10.2,4.6,0.27
3911,2021-08-10,2021,NC,롯데,6.6,10.2,0.4,4.2,32,10.2,6.0,0.26860000000000006
3912,2021-08-10,2021,한화,KIA,2.2,6.8,0.4,4.0,32,6.8,2.0,0.26539999999999997
3913,2021-08-10,2021,KIA,한화,4.6,6.6,0.4,7.8,33,6.6,4.6,0.2542
3914,2021-08-10,2021,KT,키움,5.6,9.2,0.8,4.2,30,9.2,5.6,0.263
3915,2021-08-10,2021,키움,KT,6.4,9.6,0.8,3.0,27,9.6,6.4,0.2596
3916,2021-08-11,2021,SSG,LG,3.4,7.0,0.2,3.0,38,7.0,3.2,0.24779999999999996
3917,2021-08-11,2021,LG,SSG,4.2,7.0,0.4,6.2,40,7.0,4.2,0.2444
3918,2021-08-11,2021,두산,삼성,2.8,7.6,1.0,3.6,34,7.6,2.8,0.2768
3919,2021-08-11,2021,삼성,두산,5.4,9.8,0.4,3.0,31,9.8,5.4,0.25620000000000004
3920,2021-08-11,2021,롯데,NC,4.4,10.2,0.2,5.6,32,10.2,4.4,0.27640000000000003
3921,2021-08-11,2021,NC,롯데,6.2,9.8,0.6,3.4,34,9.8,5.6,0.2714
3922,2021-08-11,2021,한화,KIA,1.8,6.2,1.0,4.2,29,6.2,1.8,0.257
3923,2021-08-11,2021,KIA,한화,4.0,6.6,0.4,6.6,34,6.6,4.0,0.25339999999999996
3924,2021-08-11,2021,KT,키움,3.4,8.0,1.4,4.2,34,8.0,3.4,0.2624
3925,2021-08-11,2021,키움,KT,6.4,9.0,0.4,2.6,29,9.0,6.2,0.2594
3926,2021-08-12,2021,두산,삼성,4.4,9.0,1.0,3.2,29,9.0,4.4,0.2772
3927,2021-08-12,2021,삼성,두산,6.0,9.4,0.4,4.6,31,9.4,5.8,0.2638
3928,2021-08-12,2021,롯데,NC,4.4,9.8,0.2,4.6,33,9.8,4.4,0.277
3929,2021-08-12,2021,NC,롯데,5.0,9.2,0.6,2.8,29,9.2,4.4,0.274
3930,2021-08-12,2021,KT,키움,2.6,7.6,1.6,4.4,33,7.6,2.6,0.2618
3931,2021-08-12,2021,키움,KT,4.2,7.4,0.4,3.0,31,7.4,3.8,0.259
3932,2021-08-13,2021,롯데,LG,3.2,7.6,0.4,3.4,31,7.6,3.2,0.2448
3933,2021-08-13,2021,LG,롯데,5.0,9.2,0.4,2.2,28,9.2,4.6,0.27340000000000003
3934,2021-08-13,2021,KIA,SSG,6.0,9.0,0.4,5.2,31,9.0,6.0,0.2434
3935,2021-08-13,2021,SSG,KIA,2.6,5.8,1.2,4.8,36,5.8,2.6,0.24860000000000002
3936,2021-08-13,2021,삼성,KT,5.0,7.8,0.6,4.0,32,7.8,4.6,0.2558
3937,2021-08-13,2021,KT,삼성,4.2,8.4,1.2,2.8,33,8.4,4.2,0.27780000000000005
3938,2021-08-13,2021,두산,키움,3.4,8.0,1.4,6.0,43,8.0,3.4,0.2636
3939,2021-08-13,2021,키움,두산,6.2,9.0,0.4,5.6,34,9.0,5.8,0.2692
3940,2021-08-13,2021,NC,한화,4.6,6.8,0.2,6.8,34,6.8,4.2,0.25339999999999996
3941,2021-08-13,2021,한화,NC,4.2,9.0,0.2,5.0,28,9.0,4.2,0.2772
3942,2021-08-14,2021,롯데,LG,2.6,6.4,0.2,3.2,30,6.4,2.4,0.2524
3943,2021-08-14,2021,LG,롯데,4.4,7.8,0.6,2.8,31,7.8,4.0,0.2692
3944,2021-08-14,2021,KIA,SSG,5.8,8.4,0.4,5.6,29,8.4,5.8,0.246
3945,2021-08-14,2021,SSG,KIA,2.6,6.4,1.2,3.8,31,6.4,2.6,0.25260000000000005
3946,2021-08-14,2021,삼성,KT,4.2,6.2,0.8,4.6,34,6.2,3.8,0.2606
3947,2021-08-14,2021,KT,삼성,3.8,7.2,1.2,2.6,34,7.2,3.6,0.275
3948,2021-08-14,2021,두산,키움,6.2,10.6,1.4,7.0,37,10.6,6.2,0.2676
3949,2021-08-14,2021,키움,두산,6.6,8.4,0.6,5.8,30,8.4,6.0,0.271
3950,2021-08-14,2021,NC,한화,5.0,8.0,0.0,6.2,33,8.0,4.6,0.2564
3951,2021-08-14,2021,한화,NC,3.8,7.2,0.2,4.8,34,7.2,3.8,0.2684
3952,2021-08-15,2021,롯데,LG,3.4,6.8,0.4,3.8,31,6.8,3.2,0.25999999999999995
3953,2021-08-15,2021,LG,롯데,2.8,6.0,0.6,4.2,38,6.0,2.6,0.2646
3954,2021-08-15,2021,KIA,SSG,5.6,8.8,0.6,4.0,35,8.8,5.6,0.2486
3955,2021-08-15,2021,SSG,KIA,2.2,5.4,1.2,4.4,35,5.4,2.2,0.24939999999999998
3956,2021-08-15,2021,삼성,KT,4.6,6.8,0.4,4.6,33,6.8,4.2,0.26539999999999997
3957,2021-08-15,2021,KT,삼성,5.0,8.0,1.0,3.2,34,8.0,4.8,0.27260000000000006
3958,2021-08-15,2021,두산,키움,4.6,9.6,1.4,5.8,29,9.6,4.6,0.2712
3959,2021-08-15,2021,키움,두산,6.2,8.2,1.0,5.4,30,8.2,5.6,0.2684
3960,2021-08-15,2021,NC,한화,6.6,9.8,0.0,7.0,32,9.8,6.2,0.26000000000000006
3961,2021-08-15,2021,한화,NC,4.8,7.4,0.4,4.0,30,7.4,4.8,0.25980000000000003
3962,2021-08-17,2021,키움,롯데,3.8,7.6,0.4,5.0,29,7.6,3.6,0.2612
3963,2021-08-17,2021,롯데,키움,4.6,9.4,0.8,5.2,29,9.4,4.6,0.2726
3964,2021-08-17,2021,LG,KT,4.8,7.2,0.8,4.6,32,7.2,4.6,0.26820000000000005
3965,2021-08-17,2021,KT,LG,2.4,6.4,0.6,3.0,34,6.4,2.2,0.2674
3966,2021-08-17,2021,삼성,한화,5.6,8.8,0.2,6.6,29,8.8,5.2,0.26320000000000005
3967,2021-08-17,2021,한화,삼성,6.2,9.0,0.6,3.2,27,9.0,6.0,0.27060000000000006
3968,2021-08-18,2021,KIA,두산,7.4,8.2,1.0,6.8,31,8.2,6.8,0.2658
3969,2021-08-18,2021,두산,KIA,4.2,7.2,1.0,4.4,30,7.2,4.2,0.2468
3970,2021-08-18,2021,NC,SSG,6.2,9.8,0.8,4.2,34,9.8,6.0,0.2514
3971,2021-08-18,2021,SSG,NC,4.4,7.0,0.4,4.8,31,7.0,4.4,0.25060000000000004
3972,2021-08-18,2021,키움,롯데,3.0,7.0,0.6,4.6,29,7.0,2.8,0.25860000000000005
3973,2021-08-18,2021,롯데,키움,4.6,8.8,0.4,4.2,27,8.8,4.6,0.27360000000000007
3974,2021-08-18,2021,LG,KT,5.0,7.6,1.0,4.6,29,7.6,5.0,0.2674
3975,2021-08-18,2021,KT,LG,3.4,6.6,0.8,4.4,38,6.6,3.2,0.2698
3976,2021-08-18,2021,삼성,한화,5.2,8.6,0.2,5.8,30,8.6,4.8,0.26780000000000004
3977,2021-08-18,2021,한화,삼성,5.4,8.4,0.4,4.2,33,8.4,5.2,0.26220000000000004
3978,2021-08-19,2021,KIA,두산,7.6,8.0,0.8,6.2,33,8.0,7.2,0.2604
3979,2021-08-19,2021,두산,KIA,4.6,7.4,0.4,4.4,33,7.4,4.6,0.2548
3980,2021-08-19,2021,NC,SSG,5.6,9.8,0.6,3.8,38,9.8,5.4,0.2552
3981,2021-08-19,2021,SSG,NC,4.6,7.6,0.4,4.4,35,7.6,4.6,0.24619999999999997
3982,2021-08-19,2021,LG,KT,4.0,6.4,1.6,4.2,31,6.4,4.0,0.266
3983,2021-08-19,2021,KT,LG,4.0,7.2,0.6,3.6,30,7.2,3.2,0.27240000000000003
3984,2021-08-19,2021,삼성,한화,5.0,8.6,0.2,5.8,37,8.6,5.0,0.27240000000000003
3985,2021-08-19,2021,한화,삼성,5.4,9.0,0.2,4.2,32,9.0,5.2,0.25400000000000006
3986,2021-08-20,2021,한화,두산,6.8,7.8,1.0,5.2,28,7.8,6.6,0.255
3987,2021-08-20,2021,두산,한화,6.2,9.2,0.6,7.2,36,9.2,6.2,0.2726
3988,2021-08-20,2021,KT,롯데,2.0,6.2,1.0,4.2,30,6.2,1.8,0.25579999999999997
3989,2021-08-20,2021,롯데,KT,3.0,6.2,1.4,3.4,37,6.2,3.0,0.26160000000000005
3990,2021-08-20,2021,SSG,삼성,4.6,7.8,0.6,3.8,33,7.8,4.6,0.24700000000000003
3991,2021-08-20,2021,삼성,SSG,4.8,8.8,0.8,4.0,28,8.8,4.6,0.25860000000000005
3992,2021-08-20,2021,키움,KIA,4.2,8.2,0.2,3.4,32,8.2,4.2,0.263
3993,2021-08-20,2021,KIA,키움,4.4,8.4,0.4,3.6,27,8.4,4.2,0.2746
3994,2021-08-20,2021,LG,NC,4.8,8.4,0.6,4.8,33,8.4,4.8,0.24220000000000003
3995,2021-08-20,2021,NC,LG,3.6,6.8,0.6,4.2,31,6.8,3.0,0.27060000000000006
3996,2021-08-21,2021,한화,두산,5.2,7.0,1.2,4.8,29,7.0,5.2,0.2494
3997,2021-08-21,2021,두산,한화,6.2,9.2,0.6,6.2,33,9.2,6.2,0.273
3998,2021-08-22,2021,한화,두산,4.8,6.2,0.6,5.0,34,6.2,4.8,0.24359999999999998
3999,2021-08-22,2021,두산,한화,5.8,9.0,0.6,5.6,33,9.0,5.8,0.2732
4000,2021-08-22,2021,KT,롯데,3.0,7.2,0.8,4.6,32,7.2,2.8,0.2582
4001,2021-08-22,2021,롯데,KT,3.0,7.0,1.4,4.4,30,7.0,3.0,0.26139999999999997
4002,2021-08-22,2021,SSG,삼성,3.4,7.2,0.6,3.2,31,7.2,3.4,0.2448
4003,2021-08-22,2021,삼성,SSG,3.8,8.0,0.6,2.8,34,8.0,3.6,0.263
4004,2021-08-22,2021,LG,NC,5.2,9.4,0.4,4.8,32,9.4,5.2,0.2464
4005,2021-08-22,2021,NC,LG,4.4,7.8,0.6,4.4,28,7.8,3.8,0.27040000000000003
4006,2021-08-22,2021,키움,KIA,4.4,7.6,0.4,3.4,33,7.6,4.4,0.2634
4007,2021-08-22,2021,KIA,키움,1.8,5.4,0.2,2.6,32,5.4,1.6,0.2686
4008,2021-08-23,2021,KT,롯데,3.0,7.8,0.8,4.6,25,7.8,3.0,0.26080000000000003
4009,2021-08-23,2021,롯데,KT,2.4,6.6,1.0,4.4,25,6.6,2.4,0.261
4010,2021-08-24,2021,한화,두산,5.4,6.6,1.0,5.0,37,6.6,5.4,0.2378
4011,2021-08-24,2021,두산,한화,6.0,9.0,0.6,5.6,39,9.0,6.0,0.2734
4012,2021-08-24,2021,SSG,삼성,3.0,6.2,0.4,3.2,32,6.2,3.0,0.24220000000000003
4013,2021-08-24,2021,삼성,SSG,4.2,8.4,0.6,2.4,36,8.4,4.0,0.2676
4014,2021-08-24,2021,키움,KIA,5.2,8.2,0.4,3.8,36,8.2,5.2,0.2638
4015,2021-08-24,2021,KIA,키움,1.8,5.2,0.6,3.2,37,5.2,1.6,0.26280000000000003
4016,2021-08-25,2021,삼성,LG,5.0,8.2,0.6,4.8,35,8.2,4.4,0.27040000000000003
4017,2021-08-25,2021,LG,삼성,3.8,6.8,0.6,3.6,33,6.8,3.6,0.2468
4018,2021-08-25,2021,SSG,KT,2.6,6.6,0.8,4.2,30,6.6,2.6,0.2644
4019,2021-08-25,2021,KT,SSG,5.0,9.6,1.0,3.6,35,9.6,4.8,0.27240000000000003
4020,2021-08-25,2021,롯데,KIA,4.8,8.0,0.6,3.8,39,8.0,4.8,0.26420000000000005
4021,2021-08-25,2021,KIA,롯데,2.0,6.0,0.8,4.2,37,6.0,2.0,0.263
4022,2021-08-25,2021,한화,키움,2.0,6.6,0.6,3.4,33,6.6,1.8,0.2574
4023,2021-08-25,2021,키움,한화,7.0,10.8,0.8,5.4,33,10.8,7.0,0.274
4024,2021-08-26,2021,삼성,LG,4.6,8.6,0.6,3.6,37,8.6,4.0,0.27140000000000003
4025,2021-08-26,2021,LG,삼성,4.0,7.0,0.6,4.0,32,7.0,3.8,0.2506
4026,2021-08-26,2021,SSG,KT,2.6,7.0,0.2,3.6,34,7.0,2.6,0.2648
4027,2021-08-26,2021,KT,SSG,6.2,10.4,1.2,4.4,40,10.4,6.0,0.27140000000000003
4028,2021-08-26,2021,롯데,KIA,5.4,9.0,0.8,3.8,28,9.0,5.4,0.26380000000000003
4029,2021-08-26,2021,KIA,롯데,4.2,7.8,0.8,6.0,33,7.8,3.8,0.261
4030,2021-08-26,2021,한화,키움,3.2,7.4,0.6,4.2,34,7.4,2.4,0.2494
4031,2021-08-26,2021,키움,한화,5.2,10.0,0.6,4.4,32,10.0,5.0,0.271
4032,2021-08-26,2021,두산,NC,4.0,8.8,0.2,4.2,34,8.8,4.0,0.2502
4033,2021-08-26,2021,NC,두산,5.6,8.0,1.4,4.4,31,8.0,5.6,0.2346
4034,2021-08-26,2021,두산,NC,4.8,8.4,0.2,3.8,32,8.4,4.6,0.2584
4035,2021-08-26,2021,NC,두산,4.6,7.2,2.0,4.4,36,7.2,4.6,0.2394
4036,2021-08-27,2021,삼성,LG,3.6,7.6,0.8,4.2,29,7.6,3.4,0.272
4037,2021-08-27,2021,LG,삼성,4.2,8.2,0.4,4.0,31,8.2,3.8,0.2548
4038,2021-08-27,2021,SSG,KT,3.4,7.6,0.6,3.4,35,7.6,3.4,0.2654
4039,2021-08-27,2021,KT,SSG,6.6,11.4,1.0,3.8,33,11.4,6.4,0.27060000000000006
4040,2021-08-27,2021,한화,키움,3.4,8.2,0.6,3.8,30,8.2,2.6,0.24159999999999998
4041,2021-08-27,2021,키움,한화,4.2,9.4,0.8,4.2,36,9.4,4.0,0.2676
4042,2021-08-27,2021,두산,NC,4.6,7.2,0.4,4.0,22,7.2,4.4,0.26180000000000003
4043,2021-08-27,2021,NC,두산,5.0,8.4,2.0,4.6,19,8.4,5.0,0.2476
4044,2021-08-28,2021,키움,LG,3.8,8.0,0.8,3.4,28,8.0,3.6,0.273
4045,2021-08-28,2021,LG,키움,3.4,8.4,0.8,4.6,28,8.4,2.4,0.23879999999999998
4046,2021-08-28,2021,KIA,SSG,7.2,12.4,1.0,4.0,31,12.4,7.0,0.27
4047,2021-08-28,2021,SSG,KIA,5.0,8.2,0.8,5.0,36,8.2,5.0,0.2632
4048,2021-08-28,2021,두산,롯데,4.8,8.2,1.0,7.6,41,8.2,4.4,0.25920000000000004
4049,2021-08-28,2021,롯데,두산,5.2,8.8,2.4,4.6,43,8.8,5.0,0.25600000000000006
4050,2021-08-28,2021,삼성,KT,3.4,7.4,0.8,2.6,34,7.4,3.4,0.262
4051,2021-08-28,2021,KT,삼성,4.4,8.2,0.4,4.8,32,8.2,4.0,0.254
4052,2021-08-28,2021,NC,한화,4.8,10.4,0.8,4.2,30,10.4,4.4,0.2646
4053,2021-08-28,2021,한화,NC,4.0,6.0,0.6,4.0,38,6.0,3.8,0.26480000000000004
4054,2021-08-29,2021,키움,LG,2.6,6.6,0.8,2.8,28,6.6,2.4,0.26980000000000004
4055,2021-08-29,2021,LG,키움,3.8,8.2,0.4,4.8,34,8.2,2.8,0.23979999999999996
4056,2021-08-29,2021,KIA,SSG,7.2,11.6,0.8,5.0,29,11.6,7.0,0.2652
4057,2021-08-29,2021,SSG,KIA,7.0,9.8,0.6,5.2,33,9.8,7.0,0.263
4058,2021-08-29,2021,두산,롯데,5.8,9.6,1.4,7.4,31,9.6,5.4,0.2606
4059,2021-08-29,2021,롯데,두산,5.0,9.8,2.4,4.2,29,9.8,4.8,0.2644
4060,2021-08-29,2021,삼성,KT,4.4,8.2,0.8,3.0,36,8.2,4.0,0.262
4061,2021-08-29,2021,KT,삼성,4.6,8.6,0.8,4.8,36,8.6,4.0,0.2566
4062,2021-08-29,2021,NC,한화,4.4,10.2,1.2,3.6,34,10.2,4.0,0.2644
4063,2021-08-29,2021,한화,NC,5.2,7.0,0.6,4.4,27,7.0,4.8,0.261
4064,2021-08-31,2021,LG,롯데,5.6,9.0,1.4,6.4,39,9.0,5.2,0.2618
4065,2021-08-31,2021,롯데,LG,2.2,5.4,0.6,2.8,35,5.4,2.0,0.26620000000000005
4066,2021-08-31,2021,키움,삼성,4.6,9.4,0.8,3.8,34,9.4,4.2,0.2594
4067,2021-08-31,2021,삼성,키움,5.6,8.0,0.4,5.6,27,8.0,4.6,0.24080000000000004
4068,2021-08-31,2021,KT,한화,2.6,8.4,1.0,3.2,30,8.4,2.2,0.26380000000000003
4069,2021-08-31,2021,한화,KT,3.8,8.2,0.8,3.0,36,8.2,3.4,0.26180000000000003
4070,2021-09-01,2021,KT,한화,2.6,7.4,1.4,2.6,34,7.4,2.4,0.266
4071,2021-09-01,2021,한화,KT,4.6,9.2,0.6,3.2,32,9.2,4.2,0.2576
4072,2021-09-01,2021,KIA,두산,4.2,9.2,2.0,4.8,28,9.2,4.0,0.2726
