,Date,Season,Team,상대팀,H&A,Result,Record,선발,R,H,E,B,AB,HIT,RBI,RECh,AVG,IP,HN,PIT,AP,HITp,HR,BB,SO,RECp,ER,ERA
171,2019-04-03,2019,NC,키움,Home,6승 4패 0무,승,박진우,9,19,0,0,44,19,9,9,0.286,9,34,134,32,8,0,1,4,1,1,1.00
172,2019-04-03,2019,LG,한화,Away,6승 4패 0무,승,차우찬,7,11,0,6,36,11,6,7,0.220,9,36,136,30,5,0,6,10,0,0,0.00
173,2019-04-03,2019,한화,LG,Home,5승 5패 0무,패,박주홍,0,5,2,6,30,5,0,0,0.277,9,44,171,36,11,1,6,8,7,7,7.00
174,2019-04-04,2019,KT,두산,Away,2승 9패 0무,패,쿠에바스,4,8,0,2,35,8,4,4,0.272,8,36,137,31,8,2,5,5,5,5,5.63
175,2019-04-04,2019,두산,KT,Home,9승 2패 0무,승,린드블럼,5,8,2,5,31,8,5,5,0.249,9,37,136,35,8,1,2,8,4,3,3.00
176,2019-04-04,2019,롯데,SK,Away,5승 6패 0무,패,레일리,6,12,0,5,44,12,5,6,0.256,10 1/3,47,182,43,14,3,3,7,7,7,6.10
177,2019-04-04,2019,SK,롯데,Home,7승 4패 0무,승,김광현,7,14,0,3,43,14,7,7,0.221,11,49,199,44,12,1,5,13,6,6,4.91
178,2019-04-04,2019,KIA,삼성,Away,4승 7패 0무,패,양현종,7,8,0,5,35,8,7,7,0.234,8,41,142,34,14,3,4,6,12,12,13.50
179,2019-04-04,2019,삼성,KIA,Home,5승 6패 0무,승,맥과이어,12,14,2,4,34,14,12,12,0.261,9,41,161,35,8,1,5,6,7,4,4.00
180,2019-04-04,2019,키움,NC,Away,5승 6패 0무,승,브리검,6,12,1,3,37,12,5,6,0.257,9,39,147,33,6,2,5,7,5,5,5.00
181,2019-04-04,2019,NC,키움,Home,6승 5패 0무,패,버틀러,5,6,1,5,33,6,5,5,0.277,9,41,193,37,12,1,3,8,6,2,2.00
182,2019-04-04,2019,LG,한화,Away,6승 5패 0무,패,윌슨,1,5,0,2,28,5,1,1,0.216,8 2/3,38,139,30,6,0,7,9,2,2,2.08
183,2019-04-04,2019,한화,LG,Home,6승 5패 0무,승,서폴드,2,6,1,7,30,6,2,2,0.270,9,31,133,28,5,0,2,6,1,0,0.00
184,2019-04-05,2019,NC,두산,Away,7승 5패 0무,승,루친스키,7,10,0,2,35,10,7,7,0.278,9,36,136,34,8,1,2,9,3,3,3.00
185,2019-04-05,2019,두산,NC,Home,9승 3패 0무,패,이용찬,3,8,0,2,34,8,3,3,0.248,9,37,136,35,10,4,2,3,7,7,7.00
186,2019-04-05,2019,삼성,SK,Away,5승 7패 0무,패,백정현,0,8,1,3,35,8,0,0,0.259,8,38,130,33,9,0,5,7,3,3,3.38
187,2019-04-05,2019,SK,삼성,Home,8승 4패 0무,승,산체스,3,9,0,5,33,9,3,3,0.225,9,38,160,35,8,0,3,7,0,0,0.00
188,2019-04-05,2019,한화,롯데,Away,6승 6패 0무,패,채드벨,2,11,2,1,36,11,2,2,0.274,8,42,158,36,12,2,4,7,5,4,4.50
189,2019-04-05,2019,롯데,한화,Home,6승 6패 0무,승,김원중,5,12,0,4,36,12,5,5,0.263,9,37,135,36,11,1,1,7,2,2,2.00
190,2019-04-05,2019,LG,KT,Away,7승 5패 0무,승,켈리,13,16,1,6,40,16,12,13,0.235,9,32,144,29,2,0,3,10,0,0,0.00
191,2019-04-05,2019,KT,LG,Home,2승 10패 0무,패,알칸타라,0,2,1,3,29,2,0,0,0.258,9,48,193,40,16,1,6,5,13,12,12.00
192,2019-04-05,2019,키움,KIA,Away,5승 7패 0무,패,요키시,4,11,2,6,37,11,4,4,0.261,8,37,141,35,11,1,2,9,6,5,5.63
193,2019-04-05,2019,KIA,키움,Home,5승 7패 0무,승,터너,6,11,0,2,35,11,5,6,0.241,9,43,190,37,11,1,6,11,4,4,4.00
194,2019-04-06,2019,NC,두산,Away,8승 5패 0무,승,이재학,6,9,0,4,34,9,5,6,0.277,9,43,163,38,11,0,5,5,5,5,5.00
195,2019-04-06,2019,두산,NC,Home,9승 4패 0무,패,후랭코프,5,11,1,5,38,11,5,5,0.252,9,39,153,34,9,0,4,6,6,6,6.00
196,2019-04-06,2019,삼성,SK,Away,5승 8패 0무,패,헤일리,1,3,0,0,30,3,1,1,0.248,8 1/3,34,132,31,8,0,1,10,2,2,2.16
197,2019-04-06,2019,SK,삼성,Home,9승 4패 0무,승,다익손,2,8,1,1,31,8,2,2,0.228,9,31,119,30,3,0,0,8,1,1,1.00
198,2019-04-06,2019,한화,롯데,Away,6승 7패 0무,패,김민우,7,11,1,3,37,11,7,7,0.276,8,36,142,31,8,0,5,3,9,9,10.13
199,2019-04-06,2019,롯데,한화,Home,7승 6패 0무,승,톰슨,9,8,0,5,31,8,8,9,0.262,9,41,165,37,11,1,3,13,7,7,7.00
200,2019-04-06,2019,LG,KT,Away,7승 6패 0무,패,임찬규,1,7,0,7,30,7,1,1,0.234,8,32,134,28,4,0,4,6,2,2,2.25
201,2019-04-06,2019,KT,LG,Home,3승 10패 0무,승,금민철,2,4,0,4,28,4,2,2,0.251,9,37,164,30,7,1,7,1,1,1,1.00
202,2019-04-06,2019,키움,KIA,Away,6승 7패 0무,승,최원태,14,14,0,12,40,14,13,14,0.268,9,38,139,34,8,1,3,8,4,4,4.00
203,2019-04-06,2019,KIA,키움,Home,5승 8패 0무,패,황인준,4,8,1,3,34,8,4,4,0.240,9,54,200,40,14,0,12,6,14,12,12.00
204,2019-04-07,2019,NC,두산,Away,9승 5패 0무,승,김영규,5,12,0,3,36,12,5,5,0.281,9,37,155,33,8,1,4,7,3,3,3.00
205,2019-04-07,2019,두산,NC,Home,9승 5패 0무,패,유희관,3,8,1,4,33,8,2,3,0.251,9,41,161,36,12,0,3,5,5,5,5.00
206,2019-04-07,2019,삼성,SK,Away,5승 9패 0무,패,윤성환,2,9,1,7,35,9,2,2,0.248,8 1/3,34,138,31,7,2,3,6,3,3,3.24
207,2019-04-07,2019,SK,삼성,Home,10승 4패 0무,승,박종훈,3,7,1,3,31,7,3,3,0.228,9,43,175,35,9,0,7,6,2,1,1.00
208,2019-04-07,2019,한화,롯데,Away,7승 7패 0무,승,장민재,16,19,0,3,36,19,16,16,0.295,6,23,87,23,5,1,0,8,1,1,1.50
209,2019-04-07,2019,롯데,한화,Home,7승 7패 0무,패,장시환,1,5,1,0,23,5,1,1,0.260,6,39,137,36,19,2,3,7,16,8,12.00
210,2019-04-07,2019,LG,KT,Away,7승 7패 0무,패,배재준,3,5,1,5,30,5,3,3,0.230,8,34,115,32,8,1,2,5,4,2,2.25
211,2019-04-07,2019,KT,LG,Home,4승 10패 0무,승,이대은,4,8,0,2,32,8,4,4,0.251,9,36,131,30,5,2,5,3,3,3,3.00
212,2019-04-09,2019,KT,키움,Away,4승 11패 0무,패,김민,3,9,1,3,36,9,3,3,0.251,8,43,175,30,9,1,12,8,7,7,7.88
213,2019-04-09,2019,키움,KT,Home,7승 7패 0무,승,이승호,7,9,1,12,30,9,7,7,0.270,9,39,145,36,9,1,3,9,3,3,3.00
214,2019-04-10,2019,삼성,LG,Away,6승 9패 0무,승,맥과이어,6,6,1,4,33,6,5,6,0.244,9,37,131,32,7,1,4,4,5,5,5.00
215,2019-04-10,2019,LG,삼성,Home,7승 8패 0무,패,윌슨,5,7,1,4,32,7,5,5,0.229,9,37,142,33,6,0,4,12,6,1,1.00
216,2019-04-10,2019,두산,롯데,Away,10승 5패 0무,승,린드블럼,3,6,1,3,31,6,1,3,0.247,9,37,152,34,6,1,3,12,1,1,1.00
217,2019-04-10,2019,롯데,두산,Home,7승 8패 0무,패,레일리,1,6,2,3,34,6,1,1,0.254,9,35,137,31,6,0,3,5,3,2,2.00
218,2019-04-10,2019,NC,KIA,Away,9승 6패 0무,패,박진우,1,8,1,4,34,8,1,1,0.278,9 2/3,40,154,33,9,1,5,6,2,2,1.86
219,2019-04-10,2019,KIA,NC,Home,6승 8패 0무,승,윌랜드,2,9,1,5,33,9,2,2,0.243,10,38,167,34,8,0,4,6,1,1,0.90
220,2019-04-10,2019,KT,키움,Away,4승 12패 0무,패,쿠에바스,2,8,0,3,35,8,2,2,0.250,8,36,131,29,7,1,7,7,4,4,4.50
221,2019-04-10,2019,키움,KT,Home,8승 7패 0무,승,안우진,4,7,0,7,29,7,4,4,0.269,9,38,138,35,8,0,3,7,2,2,2.00
222,2019-04-10,2019,SK,한화,Away,11승 4패 0무,승,김광현,8,11,2,5,36,11,7,8,0.233,9,37,127,36,9,0,1,8,3,2,2.00
223,2019-04-10,2019,한화,SK,Home,7승 8패 0무,패,서폴드,3,9,2,1,36,9,2,3,0.292,9,41,160,36,11,1,5,7,8,7,7.00
224,2019-04-11,2019,삼성,LG,Away,6승 10패 0무,패,백정현,2,6,0,3,28,6,2,2,0.243,8,36,133,34,10,1,2,6,5,5,5.63
225,2019-04-11,2019,LG,삼성,Home,8승 8패 0무,승,켈리,5,10,0,2,34,10,4,5,0.234,9,32,130,28,6,1,3,6,2,2,2.00
226,2019-04-11,2019,두산,롯데,Away,11승 5패 0무,승,이용찬,5,11,0,3,36,11,5,5,0.251,9,37,125,35,10,1,2,9,1,1,1.00
227,2019-04-11,2019,롯데,두산,Home,7승 9패 0무,패,김원중,1,10,0,2,35,10,1,1,0.256,9,40,156,36,11,0,3,6,5,5,5.00
228,2019-04-11,2019,NC,KIA,Away,10승 6패 0무,승,최성영,4,12,0,1,36,12,4,4,0.281,9,37,143,34,9,0,3,9,2,2,2.00
229,2019-04-11,2019,KIA,NC,Home,6승 9패 0무,패,양현종,2,9,0,3,34,9,2,2,0.244,9,38,130,36,12,0,1,9,4,4,4.00
230,2019-04-11,2019,KT,키움,Away,5승 12패 0무,승,알칸타라,8,13,0,1,38,13,5,8,0.256,9,34,124,32,5,1,2,7,1,1,1.00
231,2019-04-11,2019,키움,KT,Home,8승 8패 0무,패,김동준,1,5,1,2,32,5,1,1,0.262,9,40,139,38,13,2,1,9,8,8,8.00
232,2019-04-11,2019,SK,한화,Away,12승 4패 0무,승,산체스,1,8,0,2,33,8,1,1,0.234,9,31,99,31,5,0,0,8,0,0,0.00
233,2019-04-11,2019,한화,SK,Home,7승 9패 0무,패,채드벨,0,5,1,0,31,5,0,0,0.284,9,35,143,33,8,0,2,9,1,1,1.00
234,2019-04-12,2019,두산,LG,Away,11승 6패 0무,패,후랭코프,0,7,0,3,31,7,0,0,0.250,8,33,129,30,10,0,1,5,3,3,3.38
235,2019-04-12,2019,LG,두산,Home,9승 8패 0무,승,차우찬,3,10,0,1,30,10,3,3,0.239,9,34,134,31,7,0,3,9,0,0,0.00
236,2019-04-12,2019,KIA,SK,Away,6승 9패 1무,무,터너,4,12,0,2,46,12,3,4,0.245,12,61,265,45,10,0,15,11,4,4,3.00
237,2019-04-12,2019,SK,KIA,Home,12승 4패 1무,무,다익손,4,10,2,15,45,10,4,4,0.233,12,50,188,46,12,0,2,10,4,2,1.50
238,2019-04-12,2019,KT,삼성,Away,5승 13패 0무,패,금민철,0,2,2,1,29,2,0,0,0.247,8,37,134,30,8,0,7,3,5,3,3.38
239,2019-04-12,2019,삼성,KT,Home,7승 10패 0무,승,헤일리,5,8,0,7,30,8,4,5,0.244,9,30,119,29,2,0,1,13,0,0,0.00
240,2019-04-12,2019,한화,키움,Away,7승 10패 0무,패,박주홍,3,9,0,1,32,9,3,3,0.284,8,38,140,32,11,1,6,7,5,5,5.63
241,2019-04-12,2019,키움,한화,Home,9승 8패 0무,승,요키시,5,11,0,6,32,11,5,5,0.267,9,33,118,32,9,1,1,7,3,3,3.00
242,2019-04-12,2019,롯데,NC,Away,7승 10패 0무,패,톰슨,1,8,0,1,33,8,1,1,0.256,8,31,132,28,6,1,3,10,2,2,2.25
243,2019-04-12,2019,NC,롯데,Home,11승 6패 0무,승,루친스키,2,6,0,3,28,6,2,2,0.278,9,34,124,33,8,0,1,6,1,1,1.00
244,2019-04-13,2019,두산,LG,Away,11승 7패 0무,패,유희관,2,6,1,7,34,6,2,2,0.246,8,41,150,37,13,0,4,4,5,5,5.63
245,2019-04-13,2019,LG,두산,Home,10승 8패 0무,승,임찬규,5,13,1,4,37,13,5,5,0.246,9,41,180,34,6,1,7,8,2,2,2.00
246,2019-04-13,2019,KIA,SK,Away,7승 9패 1무,승,김기훈,6,8,0,2,33,8,6,6,0.245,9,44,186,35,8,2,9,8,4,4,4.00
247,2019-04-13,2019,SK,KIA,Home,12승 5패 1무,패,박종훈,4,8,0,9,35,8,4,4,0.233,9,36,122,33,8,2,2,5,6,6,6.00
248,2019-04-13,2019,KT,삼성,Away,6승 13패 0무,승,이대은,5,12,2,2,35,12,4,5,0.252,9,40,169,33,6,1,7,7,3,2,2.00
249,2019-04-13,2019,삼성,KT,Home,7승 11패 0무,패,윤성환,3,6,0,7,33,6,3,3,0.240,9,38,135,35,12,1,2,4,5,5,5.00
250,2019-04-13,2019,롯데,NC,Away,7승 11패 0무,패,장시환,5,10,1,3,36,10,5,5,0.257,8,42,145,35,12,1,7,6,7,7,7.88
251,2019-04-13,2019,NC,롯데,Home,12승 6패 0무,승,이재학,7,12,0,7,35,12,7,7,0.282,9,39,156,36,10,2,3,10,5,5,5.00
252,2019-04-13,2019,한화,키움,Away,7승 11패 0무,패,김민우,3,12,1,2,36,12,3,3,0.287,8,40,154,35,12,0,5,5,5,4,4.50
253,2019-04-13,2019,키움,한화,Home,10승 8패 0무,승,최원태,5,12,0,5,35,12,5,5,0.271,9,39,148,36,12,0,2,7,3,3,3.00
254,2019-04-14,2019,두산,LG,Away,12승 7패 0무,승,이영하,8,13,0,6,37,13,6,8,0.252,9,30,107,29,5,0,1,5,0,0,0.00
255,2019-04-14,2019,LG,두산,Home,10승 9패 0무,패,배재준,0,5,2,1,29,5,0,0,0.242,9,45,137,37,13,0,6,3,8,7,7.00
256,2019-04-14,2019,KIA,SK,Away,8승 9패 1무,승,홍건희,4,9,0,2,35,9,4,4,0.246,9,36,124,31,6,0,5,7,2,2,2.00
257,2019-04-14,2019,SK,KIA,Home,12승 6패 1무,패,문승원,2,6,0,5,31,6,2,2,0.231,9,37,123,35,9,2,2,6,4,4,4.00
258,2019-04-14,2019,KT,삼성,Away,6승 14패 0무,패,김민,12,15,1,5,42,15,12,12,0.258,8,42,140,35,15,3,5,5,14,14,15.75
259,2019-04-14,2019,삼성,KT,Home,8승 11패 0무,승,최채흥,14,15,1,5,35,15,13,14,0.251,9,47,170,42,15,1,5,10,12,10,10.00
260,2019-04-14,2019,롯데,NC,Away,7승 12패 0무,패,송승준,1,9,1,1,36,9,1,1,0.257,8,40,166,32,10,2,7,5,8,7,7.88
261,2019-04-14,2019,NC,롯데,Home,13승 6패 0무,승,김영규,8,10,1,7,32,10,7,8,0.283,9,37,152,36,9,0,1,6,1,0,0.00
262,2019-04-14,2019,한화,키움,Away,8승 11패 0무,승,장민재,3,11,0,5,40,11,3,3,0.286,10,40,161,39,11,0,1,9,2,2,1.80
263,2019-04-14,2019,키움,한화,Home,10승 9패 0무,패,이승호,2,11,0,1,39,11,2,2,0.272,10,45,173,40,11,1,5,13,3,3,2.70
264,2019-04-16,2019,SK,두산,Away,12승 7패 1무,패,김광현,3,8,0,0,36,8,3,3,0.230,8,40,155,32,15,1,5,6,8,8,9.00
265,2019-04-16,2019,두산,SK,Home,13승 7패 0무,승,린드블럼,8,15,1,5,32,15,7,8,0.263,9,36,142,36,8,0,0,6,3,3,3.00
266,2019-04-16,2019,KIA,롯데,Away,8승 10패 1무,패,윌랜드,9,13,0,9,38,13,9,9,0.252,8,42,150,38,15,0,3,7,10,10,11.25
267,2019-04-16,2019,롯데,KIA,Home,8승 12패 0무,승,김건국,10,15,0,3,38,15,9,10,0.264,9,47,184,38,13,0,9,9,9,9,9.00
268,2019-04-16,2019,LG,NC,Away,11승 9패 0무,승,윌슨,7,9,1,7,40,9,7,7,0.241,11,43,163,39,6,0,4,7,2,1,0.82
269,2019-04-16,2019,NC,LG,Home,13승 7패 0무,패,박진우,2,6,0,4,39,6,0,2,0.276,11,49,178,40,9,0,7,8,7,7,5.73
270,2019-04-16,2019,한화,KT,Away,8승 12패 0무,패,서폴드,2,7,1,4,32,7,2,2,0.283,8,29,113,24,5,1,4,6,4,4,4.50
271,2019-04-16,2019,KT,한화,Home,7승 14패 0무,승,쿠에바스,4,5,1,4,24,5,4,4,0.257,9,36,139,32,7,0,4,4,2,2,2.00
272,2019-04-16,2019,키움,삼성,Away,11승 9패 0무,승,안우진,4,10,2,6,36,10,4,4,0.272,9,34,142,32,5,0,2,8,0,0,0.00
273,2019-04-16,2019,삼성,키움,Home,8승 12패 0무,패,맥과이어,0,5,1,2,32,5,0,0,0.246,9,42,178,36,10,1,6,7,4,3,3.00
274,2019-04-17,2019,SK,두산,Away,12승 8패 1무,패,산체스,3,7,3,3,33,7,2,3,0.229,8,42,146,33,12,1,6,5,12,9,10.13
275,2019-04-17,2019,두산,SK,Home,14승 7패 0무,승,홍상삼,12,12,0,6,33,12,11,12,0.268,9,36,135,33,7,1,3,7,3,3,3.00
276,2019-04-17,2019,KIA,롯데,Away,8승 11패 1무,패,양현종,6,14,0,4,42,14,6,6,0.256,9 1/3,48,189,41,16,2,5,7,8,8,7.71
277,2019-04-17,2019,롯데,KIA,Home,9승 12패 0무,승,레일리,8,16,0,5,41,16,7,8,0.271,10,47,172,42,14,2,4,13,6,6,5.40
278,2019-04-17,2019,LG,NC,Away,12승 9패 0무,승,켈리,4,13,1,7,47,13,3,4,0.244,12,51,201,44,10,0,7,11,2,2,1.50
279,2019-04-17,2019,NC,LG,Home,13승 8패 0무,패,버틀러,2,10,1,7,44,10,2,2,0.273,12,56,212,47,13,0,7,14,4,2,1.50
280,2019-04-17,2019,한화,KT,Away,9승 12패 0무,승,채드벨,8,8,0,7,32,8,8,8,0.282,9,40,150,37,11,1,3,9,5,5,5.00
281,2019-04-17,2019,KT,한화,Home,7승 15패 0무,패,배제성,5,11,1,3,37,11,5,5,0.259,9,41,179,32,8,0,7,10,8,7,7.00
282,2019-04-17,2019,키움,삼성,Away,12승 9패 0무,승,김동준,5,11,1,3,35,11,5,5,0.274,9,35,113,31,4,1,3,8,3,3,3.00
283,2019-04-17,2019,삼성,키움,Home,8승 13패 0무,패,백정현,3,4,1,3,31,4,3,3,0.241,9,39,136,35,11,0,3,3,5,5,5.00
284,2019-04-18,2019,SK,두산,Away,13승 8패 1무,승,다익손,4,8,0,3,34,8,3,4,0.230,9,39,153,34,9,0,4,5,3,3,3.00
285,2019-04-18,2019,두산,SK,Home,14승 8패 0무,패,후랭코프,3,9,1,4,34,9,3,3,0.267,9,38,143,34,8,0,3,8,4,4,4.00
286,2019-04-18,2019,KIA,롯데,Away,8승 12패 1무,패,터너,9,11,0,5,38,11,9,9,0.258,8 2/3,46,177,36,13,1,8,6,10,10,10.38
287,2019-04-18,2019,롯데,KIA,Home,10승 12패 0무,승,김원중,10,13,0,8,36,13,9,10,0.276,9,43,162,38,11,2,5,7,9,9,9.00
288,2019-04-18,2019,LG,NC,Away,13승 9패 0무,승,차우찬,6,9,0,0,38,9,5,6,0.243,9,34,132,32,8,0,2,10,1,1,1.00
289,2019-04-18,2019,NC,LG,Home,13승 9패 0무,패,루친스키,1,8,4,2,32,8,1,1,0.272,9,38,163,38,9,2,0,11,6,2,2.00
290,2019-04-18,2019,한화,KT,Away,9승 13패 0무,패,이태양,5,10,1,4,36,10,5,5,0.281,8,36,144,33,10,1,3,5,6,6,6.75
291,2019-04-18,2019,KT,한화,Home,8승 15패 0무,승,알칸타라,6,10,0,3,33,10,6,6,0.260,9,40,136,36,10,1,4,6,5,5,5.00
292,2019-04-18,2019,키움,삼성,Away,12승 10패 0무,패,요키시,4,8,0,5,38,8,4,4,0.271,10 1/3,48,200,42,14,0,4,11,5,5,4.35
293,2019-04-18,2019,삼성,키움,Home,9승 13패 0무,승,헤일리,5,14,2,4,42,14,5,5,0.246,11,45,164,38,8,0,5,6,4,3,2.45
294,2019-04-19,2019,키움,LG,Away,13승 10패 0무,승,최원태,13,15,0,7,40,15,13,13,0.276,9,37,142,36,10,0,1,10,3,3,3.00
295,2019-04-19,2019,LG,키움,Home,13승 10패 0무,패,김대현,3,10,0,1,36,10,3,3,0.245,9,48,174,40,15,1,7,8,13,13,13.00
296,2019-04-19,2019,NC,SK,Away,14승 9패 0무,승,이재학,14,21,2,3,45,21,14,14,0.283,9,46,182,40,11,2,6,12,11,11,11.00
297,2019-04-19,2019,SK,NC,Home,13승 9패 1무,패,박종훈,11,11,0,6,40,11,11,11,0.232,9,50,194,45,21,3,3,7,14,14,14.00
298,2019-04-19,2019,KT,롯데,Away,9승 15패 0무,승,금민철,6,10,2,4,35,10,4,6,0.262,9,41,158,33,6,0,8,5,5,3,3.00
299,2019-04-19,2019,롯데,KT,Home,10승 13패 0무,패,톰슨,5,6,0,8,33,6,2,5,0.272,9,40,161,35,10,0,4,6,6,6,6.00
300,2019-04-19,2019,두산,KIA,Away,15승 8패 0무,승,유희관,8,7,1,11,33,7,8,8,0.265,9,47,180,38,14,1,7,7,6,4,4.00
301,2019-04-19,2019,KIA,두산,Home,8승 13패 1무,패,김기훈,6,14,1,7,38,14,5,6,0.264,9,45,170,33,7,1,11,4,8,8,8.00
302,2019-04-19,2019,삼성,한화,Away,9승 14패 0무,패,윤성환,3,13,0,5,46,13,3,3,0.248,10 2/3,42,149,33,8,1,5,9,4,4,3.38
303,2019-04-19,2019,한화,삼성,Home,10승 13패 0무,승,김범수,4,8,0,5,33,8,4,4,0.280,11,51,206,46,13,2,5,13,3,3,2.45
304,2019-04-20,2019,키움,LG,Away,14승 10패 0무,승,이승호,7,10,0,4,35,10,7,7,0.276,9,36,143,34,8,0,2,5,3,3,3.00
305,2019-04-20,2019,LG,키움,Home,13승 11패 0무,패,배재준,3,8,1,2,34,8,3,3,0.245,9,40,157,35,10,0,4,8,7,6,6.00
306,2019-04-20,2019,NC,SK,Away,14승 10패 0무,패,김영규,4,10,0,2,35,10,4,4,0.283,8,41,144,38,15,3,2,5,10,10,11.25
307,2019-04-20,2019,SK,NC,Home,14승 9패 1무,승,문승원,10,15,1,2,38,15,10,10,0.240,9,38,141,35,10,1,2,7,4,4,4.00
308,2019-04-20,2019,KT,롯데,Away,9승 16패 0무,패,김민,4,9,0,7,36,9,4,4,0.261,9 1/3,40,126,33,8,1,5,10,5,5,4.82
309,2019-04-20,2019,롯데,KT,Home,11승 13패 0무,승,장시환,5,8,0,5,33,8,5,5,0.271,10,45,170,36,9,1,7,9,4,4,3.60
310,2019-04-20,2019,두산,KIA,Away,16승 8패 0무,승,이영하,10,14,0,9,35,14,10,10,0.271,9,34,121,30,5,0,3,4,1,1,1.00
311,2019-04-20,2019,KIA,두산,Home,8승 14패 1무,패,홍건희,1,5,0,3,30,5,1,1,0.260,9,46,180,35,14,1,9,3,10,10,10.00
312,2019-04-20,2019,삼성,한화,Away,9승 15패 0무,패,최채흥,5,12,1,3,38,12,5,5,0.252,8,40,168,36,12,1,3,6,12,10,11.25
313,2019-04-20,2019,한화,삼성,Home,11승 13패 0무,승,장민재,12,12,1,3,36,12,12,12,0.282,9,43,151,38,12,0,3,8,5,4,4.00
314,2019-04-21,2019,키움,LG,Away,14승 11패 0무,패,브리검,3,8,2,2,33,8,2,3,0.275,8,36,143,29,7,0,5,6,5,2,2.25
315,2019-04-21,2019,LG,키움,Home,14승 11패 0무,승,윌슨,5,7,1,5,29,7,4,5,0.244,9,35,135,33,8,0,2,4,3,2,2.00
316,2019-04-21,2019,NC,SK,Away,14승 11패 0무,패,박진우,1,7,0,3,31,7,0,1,0.281,8,36,127,32,9,2,4,7,4,4,4.50
317,2019-04-21,2019,SK,NC,Home,15승 9패 1무,승,김광현,4,9,0,4,32,9,4,4,0.241,9,34,142,31,7,0,3,8,1,1,1.00
318,2019-04-21,2019,KT,롯데,Away,10승 16패 0무,승,쿠에바스,6,11,0,6,37,11,6,6,0.263,9,37,140,30,7,0,5,7,3,3,3.00
319,2019-04-21,2019,롯데,KT,Home,11승 14패 0무,패,박시영,3,7,0,5,30,7,3,3,0.269,9,44,173,37,11,2,6,7,6,6,6.00
320,2019-04-21,2019,두산,KIA,Away,17승 8패 0무,승,린드블럼,9,10,0,8,34,10,9,9,0.272,9,35,129,32,6,0,2,4,2,2,2.00
321,2019-04-21,2019,KIA,두산,Home,8승 15패 1무,패,윌랜드,2,6,0,2,32,6,1,2,0.257,9,43,158,34,10,2,8,6,9,9,9.00
322,2019-04-21,2019,삼성,한화,Away,10승 15패 0무,승,맥과이어,16,23,1,3,47,23,16,16,0.264,9,29,128,27,0,0,2,13,0,0,0.00
323,2019-04-21,2019,한화,삼성,Home,11승 14패 0무,패,서폴드,0,0,0,2,27,0,0,0,0.273,9,51,192,47,23,1,3,3,16,16,16.00
324,2019-04-23,2019,KIA,LG,Away,8승 16패 1무,패,양승철,2,3,0,4,29,3,2,2,0.252,8,40,166,31,9,1,9,3,9,9,10.13
325,2019-04-23,2019,LG,KIA,Home,15승 11패 0무,승,켈리,9,9,0,9,31,9,8,9,0.246,9,33,125,29,3,0,4,6,2,2,2.00
326,2019-04-23,2019,NC,KT,Away,15승 11패 0무,승,버틀러,4,9,0,3,33,9,3,4,0.281,9,38,160,35,8,0,3,6,3,3,3.00
327,2019-04-23,2019,KT,NC,Home,10승 17패 0무,패,금민철,3,8,2,3,35,8,3,3,0.261,9,38,134,33,9,0,3,2,4,3,3.00
328,2019-04-23,2019,두산,키움,Away,18승 8패 0무,승,이현호,9,13,0,2,38,13,9,9,0.275,9,36,124,35,8,0,1,5,3,3,3.00
329,2019-04-23,2019,키움,두산,Home,14승 12패 0무,패,안우진,3,8,0,1,35,8,3,3,0.273,9,41,136,38,13,1,2,6,9,9,9.00
330,2019-04-24,2019,KIA,LG,Away,8승 17패 1무,패,터너,3,6,2,3,32,6,2,3,0.250,8,39,144,37,14,0,1,4,10,7,7.88
331,2019-04-24,2019,LG,KIA,Home,16승 11패 0무,승,차우찬,10,14,0,1,37,14,9,10,0.251,9,35,130,32,6,0,3,9,3,3,3.00
332,2019-04-24,2019,SK,삼성,Away,16승 9패 1무,승,다익손,9,12,2,8,42,12,8,9,0.243,11,56,221,47,16,0,7,12,8,7,5.73
333,2019-04-24,2019,삼성,SK,Home,10승 16패 0무,패,헤일리,8,16,0,7,47,16,7,8,0.268,11,51,210,42,12,3,8,6,9,9,7.36
334,2019-04-24,2019,NC,KT,Away,16승 11패 0무,승,루친스키,10,12,1,3,38,12,9,10,0.282,9,32,117,31,6,0,1,5,2,2,2.00
335,2019-04-24,2019,KT,NC,Home,10승 18패 0무,패,알칸타라,2,6,3,1,31,6,1,2,0.259,9,43,147,38,12,3,3,5,10,4,4.00
336,2019-04-24,2019,두산,키움,Away,18승 9패 0무,패,후랭코프,3,6,0,2,32,6,3,3,0.272,8,38,136,36,13,1,2,6,8,8,9.00
337,2019-04-24,2019,키움,두산,Home,15승 12패 0무,승,요키시,8,13,0,2,36,13,8,8,0.277,9,34,137,32,6,1,2,6,3,3,3.00
338,2019-04-24,2019,롯데,한화,Away,11승 15패 0무,패,레일리,4,12,3,6,40,12,3,4,0.271,10,42,159,37,9,1,4,8,5,2,1.80
339,2019-04-24,2019,한화,롯데,Home,12승 14패 0무,승,채드벨,5,9,0,4,37,9,5,5,0.272,11,46,183,40,12,0,6,10,4,4,3.27
340,2019-04-25,2019,SK,삼성,Away,17승 9패 1무,승,박종훈,4,8,1,4,37,8,4,4,0.242,10,48,187,39,12,0,6,11,3,2,1.80
